"","aff","aff_speaks","neg","neg_speaks","win"
"514","28868,25266",56.8,"26443,26441",56,"1"
"515","27710,28835",55.2,"26991,29318",56.5,"0"
"516","27025,27026",52.5,"25732,25733",53.1,"0"
"517","24510,15513",56.6,"23357,23355",55,"1"
"518","28899,26532",55.7,"29083,29086",54.8,"1"
"519","29065,29066",54.8,"29304,26700",53.3,"1"
"520","25275,25648",56.3,"24873,29145",54.4,"1"
"521","26780,28806",57.5,"25277,8223",56.4,"1"
"522","29084,26500",56,"26660,28297",56.2,"0"
"523","24509,24080",55.6,"22881,23967",55.6,"0"
"524","24886,28859",55.5,"26726,24592",56.7,"0"
"525","29246,28966",55.4,"22768,24499",54.1,"1"
"526","27202,27201",54.1,"22920,22919",57.2,"0"
"527","26859,23367",55.7,"26552,22804",56.8,"0"
"528","28829,28828",55.6,"22806,24501",55.3,"1"
"529","28988,26657",58.2,"22844,24593",58.1,"1"
"530","24695,28900",56.9,"27342,27344",55.1,"1"
"531","26589,26588",55.9,"24559,26655",56.5,"0"
"532","22916,22917",57.1,"16444,16445",56.1,"1"
"533","26784,24895",54.4,"26658,26661",54.6,"0"
"534","23189,23191",55,"28818,26611",55.7,"1"
"535","29096,26743",54.3,"25324,29322",53.9,"1"
"536","26445,24632",55.8,"24912,28969",56.6,"0"
"537","24677,29062",55.9,"28961,28963",55.1,"1"
"538","29113,29114",54.5,"22711,15747",57.1,"0"
"539","24778,26597",55.1,"23173,16392",55.4,"0"
"540","23297,29218",55.5,"15645,22801",56.5,"0"
"541","26586,22959",53.8,"23415,27387",56.2,"0"
"542","23399,24727",55.3,"24830,24820",55.7,"0"
"543","26595,24773",57.1,"28967,28968",56.1,"1"
"544","26666,24522",55.3,"28986,28987",55,"1"
"545","23088,23087",58.5,"24676,24678",56.5,"1"
"546","28947,24574",55.5,"29068,26559",55.4,"1"
"547","28869,26879",55.5,"8150,15563",55.5,"0"
"548","28830,28832",54.8,"27200,15502",55.4,"0"
"549","25063,25068",57.7,"22875,26483",56.8,"1"
"550","22856,8160",56,"26612,28867",55,"1"
"551","26534,26533",56.1,"24637,22709",56.9,"0"
"552","24851,23061",55.3,"16216,24595",56.1,"0"
"553","28817,28816",57,"24777,22921",56.8,"1"
"554","24623,22837",54.5,"24572,15498",57.2,"0"
"555","22780,24521",56.3,"26579,26578",55.8,"1"
"556","24556,23187",55.3,"29111,29112",55.8,"0"
"557","26741,28858",53.9,"29144,26852",54.6,"0"
"558","29107,29108",54.1,"24326,22913",56.1,"0"
"559","25207,25877",54.5,"26557,26558",57.1,"0"
"560","29063,26511",54.7,"22852,22851",55,"0"
"561","26495,23023",55.3,"23168,26697",55.9,"0"
"562","28880,24567",56.8,"24896,28852",56.9,"0"
"563","27096,26785",52.5,"24695,28900",56,"0"
"564","8150,15563",54.7,"24851,23061",55.4,"0"
"565","29068,26559",56.5,"22856,8160",57.7,"0"
"566","22711,15747",58.1,"28880,24567",54.9,"1"
"567","26726,24592",55.9,"24541,15519",56.3,"0"
"568","22651,28935",56.2,"22780,24521",56.4,"0"
"569","29050,26764",54,"26741,28858",54.5,"1"
"570","24500,24498",54.6,"26495,23023",55.7,"0"
"571","29111,29112",56.6,"24730,29316",56.6,"1"
"572","26981,22710",56.5,"25207,25877",56,"1"
"573","22875,26483",57,"28830,28832",57,"0"
"574","24637,22709",56.3,"26595,24773",56.3,"0"
"575","24676,24678",58.7,"26763,24985",57.1,"1"
"576","24572,15498",57.1,"24776,24774",56.1,"1"
"577","24326,22913",54.5,"22830,22579",55.3,"0"
"578","22852,22851",56.5,"24531,29082",54.1,"1"
"579","28906,28907",55,"24509,24080",54.7,"0"
"580","26660,28297",55.7,"22928,29106",56.3,"0"
"581","29044,29043",58.5,"27025,27026",55,"1"
"582","24777,22921",56.9,"26666,24522",56.3,"1"
"583","26995,26992",55.4,"27710,28835",54.8,"1"
"584","22920,22919",57.9,"28886,28883",56.1,"1"
"585","29083,29086",55.7,"24677,29062",56.1,"0"
"586","29149,29150",55.5,"29056,28992",53,"1"
"587","29147,29148",55.5,"29400,29401",54.6,"1"
"588","29038,27925",54.9,"29151,29152",55.9,"0"
"589","28991,28994",52.5,"29105,27916",53.4,"0"
"590","24873,29145",55.4,"28851,28849",56,"0"
"591","26991,29318",54,"29046,29045",55,"0"
"592","25732,25733",53.9,"25275,25648",53.5,"1"
"593","26594,26593",56.8,"29246,28966",55.5,"1"
"594","29154,29153",55.1,"27962,27159",55.5,"0"
"595","26443,26441",55,"28200,29142",54.6,"1"
"596","24758,26539",54.8,"29096,26743",54.6,"0"
"597","15645,22801",56.4,"26784,24895",54.1,"1"
"598","26519,22714",55.7,"26589,26588",55.7,"1"
"599","24514,24515",55.7,"28988,26657",56.1,"0"
"600","22755,15601",57.1,"23367,26859",54.5,"1"
"601","27105,25373",54.7,"26567,28850",55.8,"0"
"602","22768,24499",55.2,"29080,26496",56.2,"0"
"603","27200,15502",55.6,"25063,25068",56.4,"0"
"604","26612,28867",56.4,"28869,26879",57.2,"0"
"605","16216,24595",55.5,"28947,24574",55.9,"0"
"606","24896,28852",54.6,"29113,29114",54.9,"0"
"607","26579,26578",55.3,"26815,26818",55.5,"1"
"608","29144,26852",54.9,"22853,24606",56.6,"0"
"609","26557,26558",56.5,"26438,28822",55.6,"1"
"610","23168,26697",55.5,"26502,29085",54.7,"1"
"611","28967,28968",55.3,"26534,26533",56.2,"0"
"612","22881,23967",56,"26560,29067",55,"1"
"613","23173,16392",56.5,"28899,26532",54.9,"1"
"614","26552,22804",55.6,"26598,24779",55.6,"0"
"615","22844,24593",55.8,"23315,18878",55.6,"1"
"616","24559,26655",57.5,"28962,26576",55.5,"1"
"617","26658,26661",55.4,"23297,29218",56.3,"0"
"618","25324,29322",54.9,"28989,28990",56.8,"0"
"619","28961,28963",55.1,"24778,26597",55.7,"0"
"620","28808,24900",56.5,"26855,29146",58.5,"0"
"621","22806,24501",55.8,"22843,26467",55.3,"1"
"622","27342,27344",54.3,"28857,28856",55.7,"0"
"623","28938,28937",57.1,"23189,23191",55.2,"1"
"624","25277,8223",55.7,"23022,29081",55.7,"0"
"625","24830,24820",55.1,"23093,26531",56.5,"0"
"626","16444,16445",56.5,"29065,29066",56.5,"1"
"627","24912,28969",56.8,"26808,26809",56.1,"1"
"628","23415,27387",54.8,"24510,15513",56.5,"0"
"629","28986,28987",54.1,"28817,28816",57,"0"
"630","29304,26700",54.3,"26445,24632",55.1,"0"
"631","28818,26611",53.9,"29098,26807",54.1,"0"
"632","24694,28897",56.6,"26780,28806",54.5,"1"
"633","29110,29109",53.8,"23399,24727",55.2,"0"
"634","22775,24512",0,"27202,27201",0,"0"
"635","24791,26821",56.2,"24886,28859",55.9,"1"
"636","22802,26551",57.1,"29084,26500",55.3,"1"
"637","26436,26434",55.5,"23088,23087",58.1,"0"
"638","28964,28965",55.6,"29063,26511",55.8,"0"
"639","29059,28819",56.1,"29107,29108",56,"0"
"640","22727,22724",56.5,"28829,28828",56.1,"1"
"641","23357,23355",55,"22916,22917",57.1,"0"
"642","22914,22918",57.3,"24623,22837",55.7,"1"
"643","22911,26783",56.2,"24556,23187",56,"1"
"644","24776,24774",56.6,"28818,26611",56.8,"1"
"645","29083,29086",55.2,"27096,26785",55,"1"
"646","26741,28858",55.2,"22768,24499",54.6,"1"
"647","26502,29085",55.1,"26784,24895",54.6,"1"
"648","25324,29322",55.3,"29110,29109",55.3,"0"
"649","27342,27344",54.7,"26438,28822",56.4,"0"
"650","23357,23355",56.3,"28962,26576",57.1,"1"
"651","29304,26700",54.5,"28986,28987",56.5,"0"
"652","28880,24567",55,"29084,26500",56,"0"
"653","26589,26588",55.4,"29059,28819",55.4,"0"
"654","23367,26859",57.6,"22875,26483",57.7,"0"
"655","22806,24501",55.7,"26495,23023",56.6,"0"
"656","26666,24522",56.5,"27200,15502",54.5,"1"
"657","28829,28828",55.6,"24830,24820",55.7,"0"
"658","25277,8223",55.2,"28964,28965",55,"1"
"659","22928,29106",56.7,"26560,29067",56.3,"1"
"660","27105,25373",52,"26855,29146",57,"0"
"661","24326,22913",55.5,"26780,28806",57.3,"0"
"662","26598,24779",55.5,"23315,18878",56.6,"0"
"663","29044,29043",54.5,"26443,26441",54,"1"
"664","29154,29153",56.3,"29038,27925",55.9,"1"
"665","29246,28966",54.9,"16216,24595",55.8,"0"
"666","28886,28883",56.1,"29063,26511",55.3,"1"
"667","29400,29401",55.5,"29149,29150",55.6,"1"
"668","29147,29148",56.9,"29056,28992",56.5,"1"
"669","27962,27159",56.3,"29151,29152",55.9,"1"
"670","29105,27916",53.4,"26993,27963",54.5,"0"
"671","24873,29145",53.5,"27710,28835",56.5,"0"
"672","26995,26992",54.9,"28851,28849",56.5,"0"
"673","28961,28963",54.9,"29068,26559",54.6,"0"
"674","25275,25648",55.7,"26991,29318",55,"1"
"675","26567,28850",54.1,"29046,29045",54.5,"0"
"676","25732,25733",54.6,"28868,25266",55.8,"0"
"677","24556,23187",56.2,"24514,24515",54.7,"1"
"678","26763,24985",55.5,"22843,26467",54.4,"0"
"679","26612,28867",54.7,"25207,25877",54.7,"1"
"680","28906,28907",55.9,"28967,28968",55.5,"1"
"681","26815,26818",56,"24623,22837",54.9,"1"
"682","28808,24900",54.5,"27025,27026",53.1,"1"
"683","28857,28856",56.5,"28817,28816",56.8,"0"
"684","24677,29062",55.6,"23093,26531",55.3,"1"
"685","24510,15513",56.8,"23173,16392",56.8,"1"
"686","22853,24606",56.6,"26557,26558",56.1,"1"
"687","28938,28937",56.2,"23022,29081",55.9,"0"
"688","22881,23967",55.6,"22856,8160",55.6,"1"
"689","22802,26551",56.9,"22852,22851",56.8,"0"
"690","24896,28852",54.9,"22914,22918",56.5,"0"
"691","26981,22710",56.5,"28947,24574",55.8,"1"
"692","15645,22801",57.7,"24695,28900",57.1,"1"
"693","22727,22724",57.1,"22830,22579",57.4,"1"
"694","22755,15601",57.5,"29096,26743",54.8,"1"
"695","24541,15519",57.2,"22916,22917",58.1,"0"
"696","26595,24773",57.3,"23088,23087",58.2,"0"
"697","25063,25068",56.8,"29080,26496",57,"0"
"698","22780,24521",56.5,"24572,15498",56.4,"1"
"699","28988,26657",56.9,"29111,29112",56.5,"1"
"700","26519,22714",56.8,"22920,22919",58.3,"0"
"701","24500,24498",56.7,"26808,26809",55.3,"1"
"702","24886,28859",55.4,"23415,27387",55.1,"1"
"703","23168,26697",56.5,"24559,26655",57.1,"1"
"704","26658,26661",56.6,"24637,22709",57.6,"0"
"705","26534,26533",56.1,"23399,24727",55.4,"1"
"706","26436,26434",54.9,"22651,28935",55.4,"0"
"707","22711,15747",56.9,"24912,28969",56.9,"0"
"708","23189,23191",55.7,"26594,26593",57.1,"0"
"709","16444,16445",58.5,"22911,26783",56.5,"1"
"710","24694,28897",57.3,"29107,29108",54.9,"1"
"711","24676,24678",57,"29113,29114",55.2,"1"
"712","29144,26852",54.5,"26586,22959",54.6,"1"
"713","29050,26764",56.7,"24531,29082",56.2,"1"
"714","28869,26879",53.9,"29065,29066",54.7,"0"
"715","26445,24632",56.3,"26726,24592",56.8,"0"
"716","8150,15563",54.9,"24791,26821",56.1,"0"
"717","29098,26807",54.1,"24509,24080",55.7,"0"
"718","28989,28990",54.6,"24851,23061",54.1,"1"
"719","23297,29218",54.9,"24730,29316",54.9,"1"
"720","24758,26539",54.8,"26552,22804",55,"1"
"721","26660,28297",54.9,"28830,28832",55.2,"0"
"722","26579,26578",57.9,"24777,22921",56.7,"1"
"723","22844,24593",57.3,"24778,26597",55.7,"1"
"724","28899,26532",56.2,"27202,27201",55.2,"1"
"725","26438,28822",56.5,"26502,29085",55.7,"1"
"726","22911,26783",55.5,"24896,28852",55.4,"1"
"727","22875,26483",56.1,"29098,26807",57,"0"
"728","29084,26500",56.1,"26436,26434",55.7,"1"
"729","24777,22921",56.5,"26741,28858",54.7,"1"
"730","29096,26743",54.9,"22844,24593",57.1,"0"
"731","28830,28832",56.3,"22711,15747",57.3,"0"
"732","22843,26467",54.8,"26595,24773",57.3,"0"
"733","26808,26809",54.3,"8150,15563",54.3,"0"
"734","23415,27387",55.5,"24326,22913",55.5,"0"
"735","29059,28819",55.3,"24676,24678",56.7,"0"
"736","24509,24080",56.6,"22802,26551",55.8,"1"
"737","29065,29066",56.7,"24541,15519",57.2,"0"
"738","26560,29067",56.6,"23357,23355",55.9,"1"
"739","24778,26597",55.5,"26612,28867",55,"1"
"740","28818,26611",55.5,"29083,29086",55.2,"1"
"741","26552,22804",54.4,"23189,23191",55.3,"0"
"742","29068,26559",55.6,"28906,28907",56.2,"0"
"743","27200,15502",56,"29246,28966",56.6,"0"
"744","29063,26511",55.1,"26658,26661",54.1,"1"
"745","24851,23061",55.3,"28869,26879",53.8,"1"
"746","28986,28987",54.3,"24886,28859",54.6,"0"
"747","28964,28965",56.3,"28829,28828",55.9,"0"
"748","29113,29114",56.4,"25277,8223",57.8,"0"
"749","24830,24820",56.1,"25063,25068",56.7,"0"
"750","24912,28969",56.2,"15645,22801",57.5,"0"
"751","23399,24727",56.2,"26598,24779",54.8,"1"
"752","24637,22709",56.9,"23297,29218",54.5,"1"
"753","24730,29316",56,"26445,24632",55.8,"0"
"754","23088,23087",57.8,"22881,23967",56.8,"1"
"755","22920,22919",57.7,"23168,26697",57.3,"1"
"756","22916,22917",58.9,"24677,29062",56.5,"1"
"757","28817,28816",56.4,"22780,24521",56.1,"0"
"758","29080,26496",54.9,"26981,22710",55.2,"0"
"759","22914,22918",58.1,"24510,15513",58.8,"0"
"760","23315,18878",58.1,"28988,26657",56.3,"1"
"761","24791,26821",56.4,"22755,15601",56.8,"0"
"762","23022,29081",56.3,"22727,22724",56.3,"1"
"763","26780,28806",56.4,"29144,26852",56.1,"1"
"764","22852,22851",56.3,"22853,24606",55.9,"1"
"765","24572,15498",57.2,"24758,26539",56.1,"1"
"766","26495,23023",55.8,"26519,22714",56.5,"1"
"767","24695,28900",56.1,"28857,28856",55.7,"1"
"768","26594,26593",58.1,"28899,26532",57.7,"1"
"769","26726,24592",57.7,"26579,26578",56.2,"1"
"770","26557,26558",56.3,"24500,24498",57.1,"0"
"771","23173,16392",56.5,"28886,28883",55.6,"1"
"772","23093,26531",56.1,"26666,24522",55.5,"1"
"773","29111,29112",56.2,"26534,26533",55.9,"1"
"774","22651,28935",55.8,"22928,29106",55,"1"
"775","22830,22579",55,"28938,28937",55.2,"1"
"776","22856,8160",56.5,"28989,28990",55.8,"1"
"777","28947,24574",56.3,"16444,16445",56.9,"0"
"778","16216,24595",55.5,"24694,28897",57.1,"0"
"779","24559,26655",57.2,"29050,26764",55.8,"1"
"780","29151,29152",55,"29105,27916",51.5,"1"
"781","29107,29108",53.1,"26660,28297",54.2,"0"
"782","29038,27925",53.1,"29147,29148",53.1,"0"
"783","29056,28992",47,"27962,27159",47,"1"
"784","26993,27963",56.5,"29400,29401",56,"0"
"785","27025,27026",53.5,"28200,29142",54,"0"
"786","27710,28835",54,"27105,25373",53,"1"
"787","26991,29318",55.6,"28808,24900",54.9,"1"
"788","26443,26441",51,"26995,26992",54.5,"0"
"789","26855,29146",57.6,"26567,28850",58.1,"0"
"790","28851,28849",55.4,"25732,25733",54.5,"1"
"791","29046,29045",58.1,"25275,25648",54.9,"1"
"792","29110,29109",54.5,"26815,26818",57.1,"0"
"793","24531,29082",55.5,"22806,24501",55.5,"1"
"794","29149,29150",55,"28991,28994",56,"0"
"795","28868,25266",54.1,"29044,29043",54.5,"0"
"796","26586,22959",54.6,"24556,23187",56.1,"0"
"797","27202,27201",55.5,"24776,24774",55.1,"1"
"798","28962,26576",56.2,"29304,26700",54.8,"1"
"799","22768,24499",54.2,"26763,24985",54.8,"0"
"800","24514,24515",55.9,"25324,29322",52.8,"1"
"801","24623,22837",55.5,"28880,24567",55.8,"0"
"802","25207,25877",55,"28961,28963",57.5,"0"
"803","27096,26785",54.8,"26589,26588",55,"0"
"804","28967,28968",56.7,"27342,27344",56.1,"1"
"805","26784,24895",54.6,"23367,26859",56.2,"1"
"806","26502,29085",56.5,"27200,15502",55.3,"1"
"807","24730,29316",57.3,"26658,26661",56.1,"1"
"808","26612,28867",54.5,"23357,23355",54.1,"1"
"809","28880,24567",57.3,"22843,26467",56.7,"1"
"810","26763,24985",54.6,"23415,27387",55.3,"0"
"811","26552,22804",55.6,"28961,28963",55.1,"1"
"812","29068,26559",56.9,"28869,26879",56.9,"0"
"813","28829,28828",54.1,"26445,24632",54.6,"0"
"814","24514,24515",55.1,"29083,29086",53.5,"1"
"815","29113,29114",54.1,"29059,28819",55.1,"0"
"816","28986,28987",54.7,"26589,26588",55.4,"0"
"817","28818,26611",54.3,"26741,28858",54.6,"0"
"818","29107,29108",54.7,"22806,24501",55.3,"0"
"819","26784,24895",0,"24776,24774",0,"1"
"820","28830,28832",56.7,"24830,24820",55.5,"1"
"821","22911,26783",55,"16216,24595",55.6,"0"
"822","29065,29066",55.4,"28947,24574",55.2,"1"
"823","24896,28852",56.5,"26598,24779",56.5,"0"
"824","27962,27159",54.5,"29147,29148",52.5,"1"
"825","25324,29322",56.3,"22875,26483",58.3,"0"
"826","25732,25733",54.5,"26991,29318",57.1,"0"
"827","29056,28992",56.8,"29038,27925",53.5,"1"
"828","29105,27916",56.1,"29154,29153",56.8,"0"
"829","26993,27963",56.1,"28991,28994",54.1,"1"
"830","29151,29152",56,"29400,29401",55.5,"0"
"831","28962,26576",58.1,"26586,22959",54.1,"1"
"832","26666,24522",55.7,"24778,26597",55.4,"1"
"833","26443,26441",56,"24873,29145",54.5,"1"
"834","25275,25648",55.4,"27710,28835",54.1,"0"
"835","26808,26809",55.3,"26436,26434",56.6,"0"
"836","26855,29146",53.5,"28200,29142",46.1,"1"
"837","26995,26992",54.1,"28868,25266",55.2,"0"
"838","26567,28850",57.1,"29044,29043",54.9,"1"
"839","29046,29045",56.5,"28851,28849",54.5,"1"
"840","27342,27344",54.1,"25207,25877",55.5,"0"
"841","27096,26785",53.7,"24623,22837",55.1,"0"
"842","28964,28965",55.6,"22768,24499",56.1,"0"
"843","29304,26700",55.8,"23367,26859",57.4,"0"
"844","27105,25373",53.5,"28808,24900",55.5,"0"
"845","26495,23023",56.2,"26595,24773",56.6,"1"
"846","23315,18878",56.5,"22727,22724",56.8,"0"
"847","26780,28806",54.5,"23093,26531",55.9,"0"
"848","29111,29112",55.9,"24694,28897",56.5,"0"
"849","24676,24678",57.1,"24500,24498",56.7,"1"
"850","22856,8160",55.6,"28817,28816",57.1,"0"
"851","24637,22709",56.5,"22853,24606",54.5,"1"
"852","23168,26697",56.3,"26594,26593",57.4,"0"
"853","22914,22918",57.4,"24677,29062",57.2,"1"
"854","25063,25068",56.6,"23173,16392",56.4,"1"
"855","24559,26655",57.3,"22881,23967",56.7,"1"
"856","22920,22919",59,"22780,24521",56.6,"1"
"857","22844,24593",56.9,"22830,22579",55.9,"1"
"858","28857,28856",56.2,"24541,15519",56,"1"
"859","22711,15747",54.5,"24509,24080",57.1,"1"
"860","24510,15513",57.5,"15645,22801",57.1,"1"
"861","22755,15601",57.8,"26981,22710",56.6,"1"
"862","22852,22851",56.8,"22916,22917",57.6,"0"
"863","28906,28907",54.9,"22928,29106",54.3,"1"
"864","23022,29081",56.2,"23088,23087",57.3,"0"
"865","28967,28968",57.6,"29110,29109",56.7,"1"
"866","22651,28935",55.5,"24572,15498",56.4,"0"
"867","29246,28966",56,"29084,26500",56.5,"0"
"868","24695,28900",57,"26726,24592",56.9,"0"
"869","28899,26532",55.7,"24326,22913",55.6,"1"
"870","26560,29067",56.2,"24758,26539",55.9,"1"
"871","24886,28859",55.7,"26579,26578",56.1,"0"
"872","28886,28883",56.3,"23399,24727",56.3,"1"
"873","29050,26764",55.3,"24556,23187",56.2,"0"
"874","25277,8223",55.1,"26660,28297",55.6,"0"
"875","24851,23061",55,"26534,26533",55.2,"0"
"876","28989,28990",56.8,"23189,23191",56.8,"0"
"877","28988,26657",55.1,"24912,28969",56.4,"0"
"878","24791,26821",57.4,"29063,26511",56,"1"
"879","24531,29082",54.4,"28938,28937",55.5,"0"
"880","26557,26558",55.1,"27202,27201",56.9,"1"
"881","8150,15563",54.8,"26438,28822",55.8,"0"
"882","26519,22714",56.1,"29144,26852",55,"1"
"883","29096,26743",55.3,"22802,26551",57.1,"0"
"884","24777,22921",55.3,"29098,26807",54.7,"1"
"885","16444,16445",57.3,"29080,26496",57.3,"1"
"886","23297,29218",55.8,"26815,26818",56.3,"0"
"887","26598,24779",54.9,"22911,26783",54.1,"1"
"888","29063,26511",56.1,"29246,28966",54.9,"1"
"889","27202,27201",54.4,"28829,28828",54.5,"0"
"890","26436,26434",55,"25277,8223",57.5,"0"
"891","29059,28819",56.1,"24730,29316",55.5,"1"
"892","23415,27387",56.8,"28880,24567",57.4,"0"
"893","26741,28858",55.6,"28989,28990",55.8,"0"
"894","24778,26597",56.2,"24851,23061",56.2,"1"
"895","29098,26807",54.3,"28962,26576",56.8,"0"
"896","29144,26852",55.4,"28967,28968",55.3,"1"
"897","28869,26879",55,"24886,28859",54.8,"1"
"898","26589,26588",55.9,"23297,29218",56.2,"0"
"899","24326,22913",57.2,"24514,24515",56.6,"1"
"900","24758,26539",55.7,"26502,29085",55.1,"1"
"901","22928,29106",-71.6,"24531,29082",54.8,"0"
"902","26586,22959",54.1,"29068,26559",54.8,"0"
"903","23399,24727",55.6,"8150,15563",55.5,"1"
"904","22806,24501",56.5,"29050,26764",55.7,"1"
"905","28200,29142",52.5,"25275,25648",52.5,"0"
"906","28947,24574",54.6,"29096,26743",54,"0"
"907","28808,24900",55.6,"25732,25733",54.3,"1"
"908","24873,29145",54.8,"27025,27026",55.7,"0"
"909","29044,29043",55.5,"26995,26992",53.9,"1"
"910","26991,29318",57.9,"26443,26441",55.5,"1"
"911","29038,27925",-71.5,"27962,27159",55,"0"
"912","28991,28994",54.1,"29151,29152",54.9,"0"
"913","29110,29109",55.5,"28964,28965",56.7,"0"
"914","22768,24499",55.3,"24896,28852",56.2,"1"
"915","23367,26859",55.8,"29107,29108",55.6,"1"
"916","29083,29086",54.7,"26808,26809",54.6,"1"
"917","25207,25877",54.1,"28818,26611",55.3,"0"
"918","28961,28963",56.2,"26763,24985",55.1,"1"
"919","24623,22837",55.6,"29113,29114",55.8,"0"
"920","23357,23355",56.3,"27342,27344",56.2,"0"
"921","26658,26661",55.5,"25324,29322",55.6,"1"
"922","22843,26467",56.5,"28986,28987",56.5,"1"
"923","27200,15502",57.5,"29304,26700",57.1,"1"
"924","29400,29401",55.1,"29056,28992",53.9,"1"
"925","26594,26593",56.9,"26495,23023",56,"1"
"926","24509,24080",55.7,"24559,26655",57.5,"0"
"927","23093,26531",57.5,"22914,22918",55.5,"1"
"928","22780,24521",56.4,"22844,24593",56.6,"0"
"929","26981,22710",56.4,"24676,24678",56.6,"0"
"930","24912,28969",56.5,"16444,16445",56.5,"1"
"931","24694,28897",56.6,"24637,22709",56.6,"1"
"932","26726,24592",54.9,"25063,25068",55.5,"0"
"933","22727,22724",56.4,"22852,22851",56.6,"0"
"934","26595,24773",57.2,"28906,28907",55.1,"1"
"935","15645,22801",56.8,"28830,28832",55.1,"1"
"936","29154,29153",54.1,"26993,27963",54.9,"0"
"937","24572,15498",56.9,"22920,22919",57.4,"0"
"938","22916,22917",57.2,"22755,15601",57.7,"0"
"939","23088,23087",58.7,"24510,15513",58,"1"
"940","29147,29148",55.1,"29105,27916",55.2,"1"
"941","22875,26483",56.8,"26784,24895",55.1,"1"
"942","28851,28849",56.2,"26855,29146",56.8,"0"
"943","28868,25266",57.2,"29046,29045",55.5,"1"
"944","24830,24820",55.9,"26612,28867",55.1,"1"
"945","28817,28816",57.7,"23022,29081",56.8,"1"
"946","16216,24595",56.4,"23315,18878",57,"1"
"947","27710,28835",55,"26567,28850",56.8,"0"
"948","24541,15519",57.4,"26552,22804",56,"1"
"949","26660,28297",55.4,"22711,15747",57.7,"0"
"950","26445,24632",56.4,"24777,22921",56.6,"0"
"951","22830,22579",56.3,"24791,26821",56.9,"0"
"952","22853,24606",56.8,"28988,26657",55.6,"1"
"953","26534,26533",54.9,"26519,22714",56.2,"0"
"954","29084,26500",56.7,"26557,26558",57.4,"0"
